,participant_id,category,is_correct
9393,66e9cc5fb04f5ba6d8b5a3f1,What is the number of concert tickets sold on Aug 10 as a proportion of that on Aug 11? + T3.png,0.0
9394,66e9cc5fb04f5ba6d8b5a3f1,What is the number of visitors at theater A as a proportion of that at theater B in 2001? + N1.png,1.0
9395,66e9cc5fb04f5ba6d8b5a3f1,What is the range of the average internet speed in Asia? + item8.png,1.0
9396,66e9cc5fb04f5ba6d8b5a3f1,What is the range of the total length of the metro systems? + item49.png,1.0
9397,66e9cc5fb04f5ba6d8b5a3f1,What is the trend of the total sales for item X from Apr to Aug? + T15.png,0.0
9398,66e9cc5fb04f5ba6d8b5a3f1,What was the average price of a pound of coffee beans in September 2013? + item35.png,1.0
9399,66e9cc5fb04f5ba6d8b5a3f1,When did unemployment first go above 9.9 on planet Tun? + lg1-table-10.png,1.0
9400,66e9cc5fb04f5ba6d8b5a3f1,When was unemployment at its lowest peak on planet Kreno? + lg1-12.svg,1.0
9401,66e9cc5fb04f5ba6d8b5a3f1,Where did unemployment reach its highest peak since the beginning of this time period? + lg1-1.svg,1.0
9402,66e9cc5fb04f5ba6d8b5a3f1,Where did unemployment reach its lowest peak since the beginning of this time period? + lg1-4.svg,1.0
9403,66e9cc5fb04f5ba6d8b5a3f1,Where is life expectancy roughly 79? + bg-table-4.png,1.0
9404,66e9cc5fb04f5ba6d8b5a3f1,"Which group of 2 planets (either green, red, or orange) has the biggest difference in life expectancy? + bg-10.svg",1.0
9405,66e9cc5fb04f5ba6d8b5a3f1,Which month has 25 mm of rain? + table.png,1.0
9406,66e9cc5fb04f5ba6d8b5a3f1,Which of the following is true about the four brands of perfume in city Z? + N5.png,0.0
9407,66e9cc5fb04f5ba6d8b5a3f1,Which of the following is true about the three brands of shampoo in city Y from 2001 to 2005? + T25.png,1.0
9408,66e9cc5fb04f5ba6d8b5a3f1,Which planet spends approximately 22% of its GDP on primary students? + sp-8.svg,1.0
9409,66e9cc5fb04f5ba6d8b5a3f1,"Which season has more rain, the summer or the spring? + line.png",1.0
9410,66e9cc5fb04f5ba6d8b5a3f1,Which season has the most rain? + radial.png,1.0
9411,66eadaf9c59bf7347c0e7b9f,About what is the global smartphone market share of Samsung? + item19.png,0.0
9412,66eadaf9c59bf7347c0e7b9f,"Approximately what percentage of people who die from cancer die from colon cancer, breast cancer, and prostate cancer taken together? + ggr_item4.png",0.0
9413,66eadaf9c59bf7347c0e7b9f,"Approximately, what is brand C’s total sales as a proportion of brand B’s total sales from Jan 01 to Mar 15? + T9.png",1.0
9414,66eadaf9c59bf7347c0e7b9f,"Approximately, what is the number of votes for candidate A as a proportion of those for candidate B? + T26.png",0.0
9415,66eadaf9c59bf7347c0e7b9f,Does any members of species C weigh more than 5 lbs? + T40.png,0.0
9416,66eadaf9c59bf7347c0e7b9f,Does expenditure per primary student generally have a positive impact on adult literacy in this group of planets? + sp-3.svg,0.0
9417,66eadaf9c59bf7347c0e7b9f,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-table-3.png",1.0
9418,66eadaf9c59bf7347c0e7b9f,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-7.svg",0.0
9419,66eadaf9c59bf7347c0e7b9f,How many months have less than 40mm of rain? + radial.png,1.0
9420,66eadaf9c59bf7347c0e7b9f,How many months have more rain than the average month? + radial.png,0.0
9421,66eadaf9c59bf7347c0e7b9f,How many people have rated the taxi between 4.0 and 4.2? + item22.png,1.0
9422,66eadaf9c59bf7347c0e7b9f,How many planets spend approximately the same amount on primary students as planet Wobb but have a higher percentage of literate adults? + sp-1.svg,0.0
9423,66eadaf9c59bf7347c0e7b9f,"In San Francisco, as the weather gets warmer, there is generally more rain. + bar.png",0.0
9424,66eadaf9c59bf7347c0e7b9f,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013. + item44.png",1.0
9425,66eadaf9c59bf7347c0e7b9f,In which month was the price of a barrel of oil the lowest in 2015? + item2.png,1.0
9426,66eadaf9c59bf7347c0e7b9f,In which season does each month have less rain than the month before? + line.png,0.0
9427,66eadaf9c59bf7347c0e7b9f,The number of unique visitors for Amazon was more than that of Yahoo in 2010. + item60.png,0.0
9428,66eadaf9c59bf7347c0e7b9f,The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. + item15.png,1.0
9429,66eadaf9c59bf7347c0e7b9f,The weights for males with the height of 188 cm are all the same. + item32.png,1.0
9430,66eadaf9c59bf7347c0e7b9f,True or False: More than half of the people in county Z prefer reading at night. + T47.png,0.0
9431,66eadaf9c59bf7347c0e7b9f,True or False: Predatory species Z is more prevalent in NC than in AZ. + T10.png,1.0
9432,66eadaf9c59bf7347c0e7b9f,What has the average unemployment rate been on planet Konom since the beginning of this time period? + lg1-table-11.png,0.0
9433,66eadaf9c59bf7347c0e7b9f,What has the general average unemployment rate been on this group of planets since the beginning of this time period? + lg1-8.svg,0.0
9434,66eadaf9c59bf7347c0e7b9f,What is the approximate average adult literacy in this group of planets? + sp-12.svg,0.0
9435,66eadaf9c59bf7347c0e7b9f,What is the height for the tallest person among the 85 males? + item27.png,0.0
9436,66eadaf9c59bf7347c0e7b9f,What is the percentage of cancer patients who die after chemotherapy? + ggr_item13.png,0.0
9437,66eadaf9c59bf7347c0e7b9f,What is the total length of the metro system in Beijing? + item47.png,0.0
9438,66eadaf9c59bf7347c0e7b9f,What is the trend of sales in gift shop A from Jan to Dec? + T43.png,1.0
9439,66eadaf9c59bf7347c0e7b9f,What is the trend of the total number of apples harvested in farm X from Jan 11 to Jan 14? + T16.png,0.0
9440,66eadaf9c59bf7347c0e7b9f,What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? + item37.png,0.0
9441,66eadaf9c59bf7347c0e7b9f,When was the increase in the percentage of people with Adeolitis higher? + ggr_item6.png,1.0
9442,66eadaf9c59bf7347c0e7b9f,When was unemployment at its lowest peak on planet Quake? + lg1-table-8.png,1.0
9443,66eadaf9c59bf7347c0e7b9f,Where is life expectancy roughly 79? + bg-table-4.png,1.0
9444,66eadaf9c59bf7347c0e7b9f,Which city's metro system does lie outside the relationship between the total system length and the number of stations most? + item50.png,0.0
9445,66eadaf9c59bf7347c0e7b9f,"Which group of 2 planets (either red, orange, green, purple, brown, or pink) has the biggest difference in life expectancy? + bg-table-12.png",0.0
9446,66eadaf9c59bf7347c0e7b9f,Which month has 25 mm of rain? + table.png,1.0
9447,66eadaf9c59bf7347c0e7b9f,Which of the following about the monthly number of new clients is true? + N6.png,1.0
9448,66eadaf9c59bf7347c0e7b9f,"Which of the following is true about the advertising expense breakdown of company Z in countries A, B, and C? + N4.png",0.0
9449,66eadaf9c59bf7347c0e7b9f,Which of the following is true about the annual number of new movies released in city X? + T14.png,0.0
9450,66eadaf9c59bf7347c0e7b9f,Which of the following is true about the residents in towns X and Y? + N11.png,0.0
9451,66eadaf9c59bf7347c0e7b9f,Which planet has the highest life expectancy? + bg-3.svg,1.0
9452,66eadaf9c59bf7347c0e7b9f,Which planet has the lowest adult literacy? + sp-9.svg,1.0
9453,66eadaf9c59bf7347c0e7b9f,Which planet spends approximately 6% of its GDP on primary students? + sp-table-10.png,1.0
9454,66eadaf9c59bf7347c0e7b9f,Which planet spends the most on its primary students? + sp-5.svg,0.0
9455,66eadaf9c59bf7347c0e7b9f,Which season has the most rain? + table.png,0.0
9456,66eadaf9c59bf7347c0e7b9f,"Within each city, is there a positive relationship between salary and average daily working hours? + T39.png",0.0
9457,66f1c6ca9c0198a5ef531e29,About what is the ratio of the cost of a sandwich to the total cost of room service in Seattle? + item11.png,0.0
9458,66f1c6ca9c0198a5ef531e29,"Approximately, what is the number of votes for candidate A as a proportion of those for candidate B? + T26.png",1.0
9459,66f1c6ca9c0198a5ef531e29,Do U.S. states have a more similar number of sunny days in the summer or in the winter? + T1.png,0.0
9460,66f1c6ca9c0198a5ef531e29,Do all of these planets have the same life expectancy? + bg-5.svg,0.0
9461,66f1c6ca9c0198a5ef531e29,Does any members of species C weigh more than 5 lbs? + T40.png,0.0
9462,66f1c6ca9c0198a5ef531e29,"Even though there has been some variation, has the unemployment trend generally increased on planet Alyosius since the beginning of this time period? + lg1-3.svg",0.0
9463,66f1c6ca9c0198a5ef531e29,How many months have less than 40mm of rain? + table.png,1.0
9464,66f1c6ca9c0198a5ef531e29,How many months have more rain than the average month? + line.png,1.0
9465,66f1c6ca9c0198a5ef531e29,How many planets spend approximately the same amount on primary students as planet Trigus but have a higher percentage of literate adults? + sp-table-12.png,1.0
9466,66f1c6ca9c0198a5ef531e29,How many planets spend approximately the same amount on primary students as planet Wobb but have a higher percentage of literate adults? + sp-1.svg,1.0
9467,66f1c6ca9c0198a5ef531e29,"In 2015, the unemployment rate for Washington (WA) was higher than that of Wisconsin (WI). + item57.png",1.0
9468,66f1c6ca9c0198a5ef531e29,"In San Francisco, as the weather gets warmer, there is generally more rain. + radial.png",0.0
9469,66f1c6ca9c0198a5ef531e29,"In the UK, the number of girls named 'Amelia' in 2014 was more than it was in 2013. + item44.png",0.0
9470,66f1c6ca9c0198a5ef531e29,In which country is the average internet speed the fastest in Asia? + item7.png,1.0
9471,66f1c6ca9c0198a5ef531e29,In which season does each month have less rain than the month before? + table.png,1.0
9472,66f1c6ca9c0198a5ef531e29,Is the total number of beers consumed by person Z in the first half of 2005 higher than that in the second half? + N8.png,1.0
9473,66f1c6ca9c0198a5ef531e29,Is the total number of shirts sold by company Z in the first half of 2021 higher than that in the second half? + T23.png,1.0
9474,66f1c6ca9c0198a5ef531e29,"Of all the people who die from cancer, approximately what percentage dies from lung cancer? + ggr_item3.png",0.0
9475,66f1c6ca9c0198a5ef531e29,On how many planets does high expenditure per primary student seem to have a high positive impact on adult literacy? + sp-4.svg,1.0
9476,66f1c6ca9c0198a5ef531e29,On which planet does low expenditure per primary student have the worst impact on adult literacy? + sp-2.svg,0.0
9477,66f1c6ca9c0198a5ef531e29,The global smartphone market share of Apple is larger than that of Huawei. + item21.png,1.0
9478,66f1c6ca9c0198a5ef531e29,True or False: Predatory species Z is more prevalent in NC than in AZ. + T10.png,1.0
9479,66f1c6ca9c0198a5ef531e29,Was the average amount of precipitation over 15 years in region D higher than that in region C? + T30.png,0.0
9480,66f1c6ca9c0198a5ef531e29,What has the average unemployment rate been on planet Konom since the beginning of this time period? + lg1-table-11.png,0.0
9481,66f1c6ca9c0198a5ef531e29,What is the approval rating of Republicans among the people who have the education level of Postgraduate Study? + item16.png,1.0
9482,66f1c6ca9c0198a5ef531e29,What is the average adult literacy on the 5 planets that spend the most on primary students? + sp-table-11.png,0.0
9483,66f1c6ca9c0198a5ef531e29,What is the difference between the percentage of patients who recovered after a surgery and the percentage of patients who recovered after radiation therapy? + ggr_item2.png,1.0
9484,66f1c6ca9c0198a5ef531e29,What is the height for a person who lies outside the others the most? + item29.png,1.0
9485,66f1c6ca9c0198a5ef531e29,What is the range of the total length of the metro systems? + item49.png,0.0
9486,66f1c6ca9c0198a5ef531e29,What is the rating that the people have rated the taxi the most? + item23.png,1.0
9487,66f1c6ca9c0198a5ef531e29,What is the trend of the growth for plant species P as the number of hours of sunlight exposure per month increases? + T17.png,0.0
9488,66f1c6ca9c0198a5ef531e29,What is the trend of the total sales for item X from Apr to Aug? + T15.png,0.0
9489,66f1c6ca9c0198a5ef531e29,What was the average price of a pound of coffee beans in September 2013? + item35.png,1.0
9490,66f1c6ca9c0198a5ef531e29,What was the price range of a barrel of oil in 2015? + item3.png,1.0
9491,66f1c6ca9c0198a5ef531e29,When did unemployment first go above 6.9 on planet Mandel? + lg1-6.svg,1.0
9492,66f1c6ca9c0198a5ef531e29,When did unemployment first go above 9.9 on planet Tun? + lg1-table-10.png,1.0
9493,66f1c6ca9c0198a5ef531e29,When was the increase in the percentage of people with Adeolitis higher? + ggr_item6.png,0.0
9494,66f1c6ca9c0198a5ef531e29,Where is life expectancy roughly 66? + bg-table-10.png,1.0
9495,66f1c6ca9c0198a5ef531e29,"Which group of 2 planets (either green, red, or orange) has the biggest difference in life expectancy? + bg-table-6.png",1.0
9496,66f1c6ca9c0198a5ef531e29,Which month has 25 mm of rain? + radial.png,1.0
9497,66f1c6ca9c0198a5ef531e29,Which of the following about the monthly number of new clients is true? + N6.png,1.0
9498,66f1c6ca9c0198a5ef531e29,Which of the following is true about the annual number of new movies released in city X? + T14.png,0.0
9499,66f1c6ca9c0198a5ef531e29,Which of the following statements is true about the customers at the three bike shops in city Z? + N3.png,0.0
9500,66f1c6ca9c0198a5ef531e29,"Which planet spends less than 6.0% of its GDP on primary students, yet has a highly literate adult population? + sp-table-4.png",1.0
9501,66f1c6ca9c0198a5ef531e29,Which planet spends the most on its primary students? + sp-5.svg,1.0
9502,66f1c6ca9c0198a5ef531e29,Which season has the most rain? + bar.png,1.0
9503,66f457d5155589c852ffd395,About how much did the price of a barrel of oil fall from April to September in 2015? + item5.png,1.0
9504,66f457d5155589c852ffd395,About what is the global smartphone market share of Samsung? + item19.png,1.0
9505,66f457d5155589c852ffd395,"Approximately what percentage of people who die from cancer die from colon cancer, breast cancer, and prostate cancer taken together? + ggr_item4.png",0.0
9506,66f457d5155589c852ffd395,"Approximately, what is store C's total sales as a proportion of store B's total sales in 1995? + N9.png",0.0
9507,66f457d5155589c852ffd395,"Approximately, what is the total number of visitors at amusement park B as a proportion of that at amusement park C from May to December? + T8.png",0.0
9508,66f457d5155589c852ffd395,"Assuming today is Feb 20, 2022, which of the following is true about the vegetables planted by the three farms? + T35.png",0.0
9509,66f457d5155589c852ffd395,Does expenditure per primary student generally have a positive impact on adult literacy in this group of planets? + sp-table-3.png,1.0
9510,66f457d5155589c852ffd395,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-9.svg",1.0
9511,66f457d5155589c852ffd395,How many countries in Asia is the average internet speed slower than Thailand? + item9.png,0.0
9512,66f457d5155589c852ffd395,How many months have less than 40mm of rain? + bar.png,0.0
9513,66f457d5155589c852ffd395,How many months have more rain than the average month? + line.png,0.0
9514,66f457d5155589c852ffd395,How many people have rated the taxi between 4.0 and 4.2? + item22.png,1.0
9515,66f457d5155589c852ffd395,How much does it rain in March? + table.png,1.0
9516,66f457d5155589c852ffd395,"In 2015, the unemployment rate for Washington (WA) was higher than that of Wisconsin (WI). + item57.png",1.0
9517,66f457d5155589c852ffd395,"In San Francisco, as the weather gets warmer, there is generally more rain. + line.png",1.0
9518,66f457d5155589c852ffd395,Is the total number of beers consumed by person Z in the first half of 2005 higher than that in the second half? + N8.png,1.0
9519,66f457d5155589c852ffd395,Is the total number of shirts sold by company Z in the first half of 2021 higher than that in the second half? + T23.png,1.0
9520,66f457d5155589c852ffd395,"Of 100 patients with disease X, how many are women? + ggr_item8.png",0.0
9521,66f457d5155589c852ffd395,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'. + item45.png",1.0
9522,66f457d5155589c852ffd395,The cost of vodka in Atlanta is higher than that of Honolulu. + item14.png,1.0
9523,66f457d5155589c852ffd395,The metro system in Shanghai has more ridership than the metro system in Beijing. + item53.png,1.0
9524,66f457d5155589c852ffd395,The weights for males with the height of 188 cm are all the same. + item32.png,1.0
9525,66f457d5155589c852ffd395,"True or False: If the temperature gets higher than 100°F, then the bottles of water sold must be greater than 750. + T46.png",0.0
9526,66f457d5155589c852ffd395,True or False: The annual number of trees planted in town Z has been increasing from 1960 to 1980. + T12.png,1.0
9527,66f457d5155589c852ffd395,True or False: The number of visitors at airport X is decreasing from 2000 to 2005. + T22.png,1.0
9528,66f457d5155589c852ffd395,What has the general average unemployment rate been on this group of planets since the beginning of this time period? + lg1-8.svg,1.0
9529,66f457d5155589c852ffd395,What has the general average unemployment rate been on this group of planets since the beginning of this time period? + lg1-table-5.png,0.0
9530,66f457d5155589c852ffd395,What is the approximate average adult literacy in this group of planets? + sp-12.svg,0.0
9531,66f457d5155589c852ffd395,What is the approximate average adult literacy in this group of planets? + sp-table-5.png,1.0
9532,66f457d5155589c852ffd395,What is the approximate average life expectancy on this group of planets? + bg-1.svg,0.0
9533,66f457d5155589c852ffd395,What is the approximate average life expectancy on this group of planets? + bg-table-11.png,1.0
9534,66f457d5155589c852ffd395,What is the trend for the percentage of bacteria Z from 1970 to 2020? + T6.png,1.0
9535,66f457d5155589c852ffd395,What was the average price of a pound of coffee beans in September 2013? + item35.png,1.0
9536,66f457d5155589c852ffd395,When did unemployment first go above 9.9 on planet Tun? + lg1-table-10.png,1.0
9537,66f457d5155589c852ffd395,When was the increase in the percentage of people with Adeolitis higher? + ggr_item6.png,1.0
9538,66f457d5155589c852ffd395,Where is life expectancy roughly 61? + bg-9.svg,1.0
9539,66f457d5155589c852ffd395,Where is life expectancy roughly 66? + bg-11.svg,1.0
9540,66f457d5155589c852ffd395,Where is life expectancy roughly 79? + bg-table-4.png,1.0
9541,66f457d5155589c852ffd395,Which month has 25 mm of rain? + radial.png,1.0
9542,66f457d5155589c852ffd395,Which of the following is true about the four brands of perfume in city Z? + N5.png,1.0
9543,66f457d5155589c852ffd395,Which planet has the highest life expectancy? + bg-table-1.png,1.0
9544,66f457d5155589c852ffd395,Which planet has the lowest adult literacy? + sp-table-8.png,1.0
9545,66f457d5155589c852ffd395,"Which planet spends less than 8.0% of its GDP on primary students, yet has a highly literate adult population? + sp-11.svg",1.0
9546,66f457d5155589c852ffd395,"Which region had the highest number of confirmed cases per 1,000 people? + T42.png",0.0
9547,66f457d5155589c852ffd395,"Which season has more rain, the summer or the spring? + bar.png",1.0
9548,66f457d5155589c852ffd395,"Within each city, is there a positive relationship between salary and average daily working hours? + T39.png",0.0
9549,66fae0c24f31bf197efa4368,Approximately what percentage of people had Adeolitis in the year 2000? + ggr_item5.png,1.0
9550,66fae0c24f31bf197efa4368,"Approximately, what is brand C’s total sales as a proportion of brand B’s total sales from Jan 01 to Mar 15? + T9.png",0.0
9551,66fae0c24f31bf197efa4368,"Approximately, what is the number of votes for candidate A as a proportion of those for candidate B? + T26.png",1.0
9552,66fae0c24f31bf197efa4368,"Assuming today is May 01, and half of the votes from each state for a favorite ice cream brand have been counted. The color of each state corresponds to the brand that has received the most votes in that state so far. The brand with the most number of colored states will be the most popular brand, and the results will be finalized on May 15. Which of the following is true? + T45.png",0.0
9553,66fae0c24f31bf197efa4368,Does cell phone brand A have more than half of the total market share? + T28.png,1.0
9554,66fae0c24f31bf197efa4368,Does expenditure per primary student generally have a positive impact on adult literacy in this group of planets? + sp-table-3.png,1.0
9555,66fae0c24f31bf197efa4368,"Even though there has been some variation, has the unemployment trend generally increased on planet Vincetori since the beginning of this time period? + lg1-table-9.png",1.0
9556,66fae0c24f31bf197efa4368,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-7.svg",1.0
9557,66fae0c24f31bf197efa4368,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-table-6.png",1.0
9558,66fae0c24f31bf197efa4368,How many countries in Asia is the average internet speed slower than Thailand? + item9.png,0.0
9559,66fae0c24f31bf197efa4368,How many months have less than 40mm of rain? + table.png,1.0
9560,66fae0c24f31bf197efa4368,How many months have more rain than the average month? + table.png,1.0
9561,66fae0c24f31bf197efa4368,How much does it rain in March? + radial.png,1.0
9562,66fae0c24f31bf197efa4368,"In San Francisco, as the weather gets warmer, there is generally more rain. + bar.png",1.0
9563,66fae0c24f31bf197efa4368,"In city Z, what is the approximate average number of new buildings built from 1950 to 1952? + T50.png",1.0
9564,66fae0c24f31bf197efa4368,In which company is the global smartphone market share the smallest? + item20.png,1.0
9565,66fae0c24f31bf197efa4368,In which state was the unemployment rate the highest in 2015? + item56.png,1.0
9566,66fae0c24f31bf197efa4368,Is the total number of beers consumed by person Z in the first half of 2005 higher than that in the second half? + N8.png,0.0
9567,66fae0c24f31bf197efa4368,"Of 100 patients with disease X, how many are women? + ggr_item8.png",1.0
9568,66fae0c24f31bf197efa4368,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. + item4.png",1.0
9569,66fae0c24f31bf197efa4368,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'. + item45.png",0.0
9570,66fae0c24f31bf197efa4368,Samsung is nested in the Financial category. + item61.png,1.0
9571,66fae0c24f31bf197efa4368,The cost of vodka in Atlanta is higher than that of Honolulu. + item14.png,1.0
9572,66fae0c24f31bf197efa4368,True or False: Monthly sales for store B is increasing from Jan to Dec. + T52.png,1.0
9573,66fae0c24f31bf197efa4368,What is the approximate average life expectancy on this group of planets? + bg-4.svg,1.0
9574,66fae0c24f31bf197efa4368,What is the range in weight for the 85 males? + item28.png,0.0
9575,66fae0c24f31bf197efa4368,What is the trend of the average price of books from 1960 to 2020 in city Z? + T44.png,1.0
9576,66fae0c24f31bf197efa4368,What is the trend of the survival rate as weight increases for species Z? + T19.png,0.0
9577,66fae0c24f31bf197efa4368,What is the weight for the person who is 165.1 cm tall? + item26.png,1.0
9578,66fae0c24f31bf197efa4368,What was the average price of a pound of coffee beans in September 2013? + item35.png,1.0
9579,66fae0c24f31bf197efa4368,When did the highest increase in the unemployment trend occur on planet Nurag since the beginning of this time period? + lg1-5.svg,0.0
9580,66fae0c24f31bf197efa4368,When did unemployment first go above 9.9 on planet Tun? + lg1-table-10.png,1.0
9581,66fae0c24f31bf197efa4368,When was unemployment at its lowest peak on planet Quake? + lg1-table-8.png,1.0
9582,66fae0c24f31bf197efa4368,Where did unemployment reach its lowest peak since the beginning of this time period? + lg1-table-2.png,1.0
9583,66fae0c24f31bf197efa4368,Where is life expectancy roughly 66? + bg-11.svg,1.0
9584,66fae0c24f31bf197efa4368,Which city's metro system has the largest number of stations? + item48.png,1.0
9585,66fae0c24f31bf197efa4368,"Which group of 2 planets (either red, orange, green, purple, brown, or pink) has the biggest difference in life expectancy? + bg-table-12.png",1.0
9586,66fae0c24f31bf197efa4368,Which month has 25 mm of rain? + line.png,1.0
9587,66fae0c24f31bf197efa4368,Which of the following is true about the four brands of perfume in city Z? + N5.png,1.0
9588,66fae0c24f31bf197efa4368,Which of the following is true about the prevalence of the plant species Y? + T20.png,1.0
9589,66fae0c24f31bf197efa4368,Which of the following statements is true about the customers at the three bike shops in city Z? + N3.png,1.0
9590,66fae0c24f31bf197efa4368,Which planet has the highest life expectancy? + bg-3.svg,1.0
9591,66fae0c24f31bf197efa4368,Which planet spends approximately 6% of its GDP on primary students? + sp-table-10.png,1.0
9592,66fae0c24f31bf197efa4368,Which planet spends the most on its primary students? + sp-5.svg,1.0
9593,66fae0c24f31bf197efa4368,"Which season has more rain, the summer or the spring? + line.png",1.0
9594,66fae0c24f31bf197efa4368,Which season has the most rain? + radial.png,1.0
9595,66fc3eca57fcbf1065703183,A group of males are gathered around the height of 176 cm and the weight of 70 kg. + item30.png,1.0
9596,66fc3eca57fcbf1065703183,About how much did the price of a barrel of oil fall from April to September in 2015? + item5.png,1.0
9597,66fc3eca57fcbf1065703183,"Approximately what percentage of people who die from cancer die from colon cancer, breast cancer, and prostate cancer taken together? + ggr_item4.png",1.0
9598,66fc3eca57fcbf1065703183,Do all of these planets have the same life expectancy? + bg-12.svg,1.0
9599,66fc3eca57fcbf1065703183,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-table-3.png",1.0
9600,66fc3eca57fcbf1065703183,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-7.svg",0.0
9601,66fc3eca57fcbf1065703183,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-table-6.png",0.0
9602,66fc3eca57fcbf1065703183,How many months have less than 40mm of rain? + line.png,0.0
9603,66fc3eca57fcbf1065703183,How many months have more rain than the average month? + radial.png,1.0
9604,66fc3eca57fcbf1065703183,How many people have rated the taxi between 4.0 and 4.2? + item22.png,1.0
9605,66fc3eca57fcbf1065703183,How much does it rain in March? + bar.png,1.0
9606,66fc3eca57fcbf1065703183,"In San Francisco, as the weather gets warmer, there is generally more rain. + bar.png",1.0
9607,66fc3eca57fcbf1065703183,In which company is the global smartphone market share the smallest? + item20.png,1.0
9608,66fc3eca57fcbf1065703183,On which planet does high expenditure per primary student lead to the highest adult literacy? + sp-10.svg,1.0
9609,66fc3eca57fcbf1065703183,"Over the course of years between 2009 and 2014, the number of girls named 'Isla' was always more than 'Olivia'. + item45.png",0.0
9610,66fc3eca57fcbf1065703183,The number of unique visitors for Amazon was more than that of Yahoo in 2010. + item60.png,1.0
9611,66fc3eca57fcbf1065703183,The ratio of the cost of Soda to the cost of Water in Orlando is higher than that of Washington D.C. + item15.png,1.0
9612,66fc3eca57fcbf1065703183,"True or False: If the temperature gets higher than 100°F, then the bottles of water sold must be greater than 750. + T46.png",0.0
9613,66fc3eca57fcbf1065703183,Was the average amount of precipitation over 15 years in region D higher than that in region C? + T30.png,0.0
9614,66fc3eca57fcbf1065703183,What is the approximate average adult literacy in this group of planets? + sp-12.svg,0.0
9615,66fc3eca57fcbf1065703183,What is the approximate average life expectancy on this group of planets? + bg-4.svg,0.0
9616,66fc3eca57fcbf1065703183,What is the price of water bottle from store A as a proportion of that from store B? + T4.png,0.0
9617,66fc3eca57fcbf1065703183,What is the range of the total length of the metro systems? + item49.png,0.0
9618,66fc3eca57fcbf1065703183,What is the trend of sales in gift shop A from Jan to Dec? + T43.png,1.0
9619,66fc3eca57fcbf1065703183,What is the trend of the number of bookstores in city Z from 2000 to 2020? + T13.png,0.0
9620,66fc3eca57fcbf1065703183,What is the trend of the survival rate as weight increases for species Z? + T19.png,0.0
9621,66fc3eca57fcbf1065703183,What percentage of patients recovered after chemotherapy? + ggr_item1.png,1.0
9622,66fc3eca57fcbf1065703183,When was the average price of a pound of coffee beans at minimum? + item36.png,0.0
9623,66fc3eca57fcbf1065703183,When was the increase in the percentage of people with Adeolitis higher? + ggr_item6.png,0.0
9624,66fc3eca57fcbf1065703183,When was unemployment at its lowest peak on planet Quake? + lg1-table-8.png,1.0
9625,66fc3eca57fcbf1065703183,Where did unemployment first go above 6.8? + lg1-11.svg,1.0
9626,66fc3eca57fcbf1065703183,Where is life expectancy roughly 61? + bg-9.svg,1.0
9627,66fc3eca57fcbf1065703183,Which city's metro system does lie outside the relationship between the total system length and the number of stations most? + item50.png,1.0
9628,66fc3eca57fcbf1065703183,Which of the following is true about the annual number of new movies released in city X? + T14.png,0.0
9629,66fc3eca57fcbf1065703183,Which of the following is true about the four brands of perfume in city Z? + N5.png,0.0
9630,66fc3eca57fcbf1065703183,Which of the following is true about the residents in towns X and Y? + N11.png,1.0
9631,66fc3eca57fcbf1065703183,Which of the following is true about the three brands of shampoo in city Y from 2001 to 2005? + T25.png,1.0
9632,66fc3eca57fcbf1065703183,Which of the following statements is true about the customers at the three bike shops in city Z? + N3.png,1.0
9633,66fc3eca57fcbf1065703183,Which planet has the highest life expectancy? + bg-table-7.png,1.0
9634,66fc3eca57fcbf1065703183,Which planet has the lowest life expectancy? + bg-8.svg,1.0
9635,66fc3eca57fcbf1065703183,Which planet has the lowest life expectancy? + bg-table-2.png,1.0
9636,66fc3eca57fcbf1065703183,Which planet spends approximately 6% of its GDP on primary students? + sp-table-10.png,1.0
9637,66fc3eca57fcbf1065703183,"Which planet spends less than 8.0% of its GDP on primary students, yet has a highly literate adult population? + sp-11.svg",1.0
9638,66fc3eca57fcbf1065703183,"Which region had the highest number of confirmed cases per 1,000 people? + T42.png",1.0
9639,66fc3eca57fcbf1065703183,"Which season has more rain, the summer or the spring? + line.png",1.0
9640,66fc3eca57fcbf1065703183,Which season has the most rain? + table.png,1.0
9641,6704251bcdca04fef23d385d,About what is the ratio of the cost of a sandwich to the total cost of room service in Seattle? + item11.png,1.0
